transaction_id,transaction_datetime,transaction_date,transaction_time,transaction_hour,day_of_week,is_weekend,is_night_transaction,customer_id,customer_account_age_days,customer_usual_location,customer_usual_state,customer_risk_segment,merchant_id,merchant_name,merchant_category,merchant_subcategory,merchant_city,merchant_area,merchant_state,merchant_pincode,merchant_latitude,merchant_longitude,merchant_business_age_years,merchant_average_ticket,merchant_operating_hours,merchant_payment_channels,merchant_historical_fraud_pattern,merchant_historical_fraud_rate,merchant_historical_fraud_count,amount,currency,transaction_type,payment_channel,transaction_channel,card_present,is_international,current_location,location_distance_km,is_location_changed,is_new_device,is_trusted_device,device_id,device_type,is_new_beneficiary,beneficiary_id,beneficiary_name,beneficiary_prior_transaction_count,customer_tx_count_last_1h,customer_tx_count_last_24h,customer_tx_count_last_7d,failed_login_attempts_last_24h,failed_transaction_attempts_last_24h,recent_password_reset_flag,fraud_scenario_type,fraud_lifecycle_stage,synthetic_fraud_scenario_description,is_fraud
TXN-CUST_SOWMIYA_003-11036,2026-08-27 16:20:35,2026-08-27,16:20:35,16,3,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,40621.66,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,10,0,3,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11037,2026-08-27 17:47:22,2026-08-27,17:47:22,17,3,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,43965.21,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Bengaluru,6.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,14,0,1,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11038,2026-08-27 19:11:58,2026-08-27,19:11:58,19,3,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,24883.07,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Bengaluru,1.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,3,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11039,2026-08-27 20:36:51,2026-08-27,20:36:51,20,3,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M021,GlowCraft Salon,Salon / Beauty,Spa & Grooming Studio,Chennai,Porur,Tamil Nadu,600116,13.0382,80.1565,5,2800.0,09:00-21:00,"POS,UPI,CARD",Unusual late-night transaction spikes,0.011,27,31834.04,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,15.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,5,0,3,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11040,2026-08-27 22:03:41,2026-08-27,22:03:41,22,3,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M005,UrbanThread Studio,Fashion / Apparel,Designer & Ready-to-wear,Chennai,Anna Nagar,Tamil Nadu,600040,13.085,80.2101,5,4800.0,10:30-22:00,"POS,ONLINE,UPI,CARD",Refund abuse / credential stuffing,0.022,55,34850.22,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,4.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,12,0,4,24,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11041,2026-08-27 23:31:26,2026-08-27,23:31:26,23,3,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M011,SkyTrail Travels,Travel Agency,Flight & International Tour Packages,Coimbatore,Gandhipuram,Tamil Nadu,641012,11.0183,76.9664,11,44000.0,09:00-20:00,"ONLINE,TRANSFER,CARD",Mule-account ticket arbitrage & fast cancellation fraud,0.052,130,43084.8,INR,PURCHASE,CARD,MOBILE_APP,0,0,Bengaluru,5.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,14,0,3,19,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11042,2026-08-28 00:59:54,2026-08-28,00:59:54,0,4,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M024,LinkWave Telecom,Telecom Retail,Fiber Broadband & Postpaid Plans,Erode,Perundurai Road,Tamil Nadu,638011,11.341,77.7172,10,1950.0,09:30-20:30,"UPI,CARD,ONLINE,POS",SIM swap bill recharge surges,0.017,42,28741.93,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,2.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,14,1,2,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11043,2026-08-28 02:27:33,2026-08-28,02:27:33,2,4,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,34692.05,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,10,0,2,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11044,2026-08-28 03:52:20,2026-08-28,03:52:20,3,4,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M028,CraftCove Home Decor,Home Decor,Handicrafts & Art Pieces,Thanjavur,Medical College Road,Tamil Nadu,613004,10.7684,79.1245,8,7400.0,09:30-20:30,"POS,UPI,CARD,ONLINE",Cross-border tourist chargebacks,0.023,57,16361.25,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,11.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,5,0,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11045,2026-08-28 05:18:05,2026-08-28,05:18:05,5,4,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,42666.54,INR,PURCHASE,CARD,MOBILE_APP,0,0,Bengaluru,8.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,9,0,4,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11046,2026-08-28 06:46:05,2026-08-28,06:46:05,6,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M009,RapidFuel Station,Fuel Station,"Petrol, Diesel & EV Fast Charge",Salem,Fairlands,Tamil Nadu,636016,11.6643,78.146,9,3100.0,24_HOURS,"POS,FLEET_CARD,UPI",Automated fleet card skimming,0.024,60,44864.5,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,5.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,8,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11047,2026-08-28 08:10:05,2026-08-28,08:10:05,8,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M006,MedicoCare Pharmacy,Pharmacy,Medicines & Surgical Supplies,Madurai,KK Nagar,Tamil Nadu,625020,9.9252,78.1498,10,1450.0,24_HOURS,"POS,UPI,CARD,ONLINE",Nighttime micro card testing,0.015,37,30293.16,INR,PURCHASE,CARD,MOBILE_APP,1,0,Bengaluru,4.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,1,6,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11048,2026-08-28 09:39:07,2026-08-28,09:39:07,9,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,15495.11,INR,P2P_TRANSFER,UPI,WEB_PORTAL,0,1,Lagos,1510.0,1,1,0,DEV-ROGUE-EMULATOR-717,unknown_bot,1,BEN-MULE-3780,QuickMule Transfer 77,0,11,32,137,4,3,1,Card testing,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_SOWMIYA_003-11049,2026-08-28 11:07:11,2026-08-28,11:07:11,11,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,70746.01,INR,P2P_TRANSFER,TRANSFER,WEB_PORTAL,0,1,Singapore,2695.0,1,1,0,DEV-ROGUE-EMULATOR-913,unknown_bot,1,BEN-MULE-4555,QuickMule Transfer 39,0,7,31,133,3,3,0,Mule-account behavior,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_SOWMIYA_003-11050,2026-08-28 12:31:45,2026-08-28,12:31:45,12,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,8826.86,INR,P2P_TRANSFER,POS,WEB_PORTAL,0,1,Lagos,4626.0,1,1,0,DEV-ROGUE-EMULATOR-632,unknown_bot,1,BEN-MULE-3260,QuickMule Transfer 58,0,6,14,65,4,1,1,Card testing,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_SOWMIYA_003-11051,2026-08-28 13:57:48,2026-08-28,13:57:48,13,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M006,MedicoCare Pharmacy,Pharmacy,Medicines & Surgical Supplies,Madurai,KK Nagar,Tamil Nadu,625020,9.9252,78.1498,10,1450.0,24_HOURS,"POS,UPI,CARD,ONLINE",Nighttime micro card testing,0.015,37,13715.76,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Bengaluru,4.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,14,0,3,20,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11052,2026-08-28 15:27:02,2026-08-28,15:27:02,15,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,23139.71,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,8,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11053,2026-08-28 16:51:06,2026-08-28,16:51:06,16,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M001,NovaMart Fresh,Grocery & Supermarket,Supermarket / Hypermarket,Chennai,T Nagar,Tamil Nadu,600017,13.0418,80.2341,8,1250.0,07:00-22:30,"POS,UPI,CARD,ONLINE",Card testing / micro-burst velocity,0.012,30,3385.3,INR,P2P_TRANSFER,ONLINE,WEB_PORTAL,0,0,Unknown Proxy,2793.0,1,1,0,DEV-ROGUE-EMULATOR-673,unknown_bot,1,BEN-MULE-6920,QuickMule Transfer 16,0,5,29,121,5,2,1,Credential compromise,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_SOWMIYA_003-11054,2026-08-28 18:19:33,2026-08-28,18:19:33,18,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,26765.79,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,5,0,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11055,2026-08-28 19:48:17,2026-08-28,19:48:17,19,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M009,RapidFuel Station,Fuel Station,"Petrol, Diesel & EV Fast Charge",Salem,Fairlands,Tamil Nadu,636016,11.6643,78.146,9,3100.0,24_HOURS,"POS,FLEET_CARD,UPI",Automated fleet card skimming,0.024,60,43593.88,INR,PURCHASE,POS,MOBILE_APP,1,0,Bengaluru,12.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,3,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11056,2026-08-28 21:15:42,2026-08-28,21:15:42,21,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,32143.57,INR,PURCHASE,CARD,MOBILE_APP,0,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,11,0,1,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11057,2026-08-28 22:42:22,2026-08-28,22:42:22,22,4,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M001,NovaMart Fresh,Grocery & Supermarket,Supermarket / Hypermarket,Chennai,T Nagar,Tamil Nadu,600017,13.0418,80.2341,8,1250.0,07:00-22:30,"POS,UPI,CARD,ONLINE",Card testing / micro-burst velocity,0.012,30,11408.85,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Bengaluru,1.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,2,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11058,2026-08-29 00:10:59,2026-08-29,00:10:59,0,5,1,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,15546.36,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Bengaluru,10.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,8,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11059,2026-08-29 01:37:58,2026-08-29,01:37:58,1,5,1,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M021,GlowCraft Salon,Salon / Beauty,Spa & Grooming Studio,Chennai,Porur,Tamil Nadu,600116,13.0382,80.1565,5,2800.0,09:00-21:00,"POS,UPI,CARD",Unusual late-night transaction spikes,0.011,27,10630.64,INR,P2P_TRANSFER,UPI,WEB_PORTAL,0,1,Dubai,2276.0,1,1,0,DEV-ROGUE-EMULATOR-890,unknown_bot,1,BEN-MULE-9455,QuickMule Transfer 69,0,7,18,75,2,3,0,Credential compromise,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_SOWMIYA_003-11060,2026-08-29 03:04:08,2026-08-29,03:04:08,3,5,1,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,38402.95,INR,PURCHASE,POS,MOBILE_APP,1,0,Bengaluru,1.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,1,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11061,2026-08-29 04:32:43,2026-08-29,04:32:43,4,5,1,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,32091.3,INR,PURCHASE,TRANSFER,MOBILE_APP,0,0,Bengaluru,2.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,5,0,1,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11062,2026-08-29 05:56:50,2026-08-29,05:56:50,5,5,1,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M008,BeanCircuit Cafe,Cafe,Specialty Coffee & Bakery,Bengaluru,Indiranagar,Karnataka,560038,12.9784,77.6408,3,650.0,07:30-23:00,"UPI,POS,CARD",QR code spoofing / fast velocity dining,0.009,22,43300.22,INR,PURCHASE,CARD,MOBILE_APP,1,0,Bengaluru,1.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,10,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11063,2026-08-29 07:23:20,2026-08-29,07:23:20,7,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,27973.12,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Bengaluru,6.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,3,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11064,2026-08-29 08:48:33,2026-08-29,08:48:33,8,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M002,CircuitBay Electronics,Consumer Electronics,Laptops & Gadgets,Chennai,Velachery,Tamil Nadu,600042,12.9759,80.2212,6,32000.0,10:00-21:30,"POS,ONLINE,EMI,UPI",Stolen payment details / high-ticket electronics delivery,0.048,120,21546.32,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,6,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11065,2026-08-29 10:15:41,2026-08-29,10:15:41,10,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,24852.44,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Bengaluru,8.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,8,1,4,26,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11066,2026-08-29 11:44:33,2026-08-29,11:44:33,11,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,37637.28,INR,PURCHASE,CARD,MOBILE_APP,1,0,Bengaluru,3.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,13,1,2,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11067,2026-08-29 13:13:26,2026-08-29,13:13:26,13,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,44041.52,INR,PURCHASE,UPI,MOBILE_APP,0,0,Bengaluru,5.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,4,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11068,2026-08-29 14:38:24,2026-08-29,14:38:24,14,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M007,SpiceRoute Kitchen,Restaurant,Fine Dining & Chettinad,Chennai,Adyar,Tamil Nadu,600020,13.0012,80.2565,7,2200.0,11:30-23:30,"POS,UPI,CARD",Cloned card POS terminal replay,0.018,45,43174.09,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,10.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,4,0,3,20,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11069,2026-08-29 16:04:30,2026-08-29,16:04:30,16,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M002,CircuitBay Electronics,Consumer Electronics,Laptops & Gadgets,Chennai,Velachery,Tamil Nadu,600042,12.9759,80.2212,6,32000.0,10:00-21:30,"POS,ONLINE,EMI,UPI",Stolen payment details / high-ticket electronics delivery,0.048,120,26503.4,INR,PURCHASE,EMI,MOBILE_APP,1,0,Bengaluru,15.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,12,0,4,26,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-11070,2026-08-29 17:29:47,2026-08-29,17:29:47,17,5,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M009,RapidFuel Station,Fuel Station,"Petrol, Diesel & EV Fast Charge",Salem,Fairlands,Tamil Nadu,636016,11.6643,78.146,9,3100.0,24_HOURS,"POS,FLEET_CARD,UPI",Automated fleet card skimming,0.024,60,32624.32,INR,PURCHASE,FLEET_CARD,MOBILE_APP,1,0,Bengaluru,13.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,13,1,4,25,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
