Transaction_ID,Customer_ID,Transaction_Number,Amount,Transaction_Type,Transaction_Hour,Location,Usual_Location,Device_Type,New_Device,Account_Age_Days,Previous_Transaction_Amount,Average_Previous_Amount,Amount_Deviation,Amount_Ratio,Transactions_Last_24H,Failed_Attempts,International_Transaction,Unusual_Location,Fraud_Probability,Fraud_Label,Risk_Score,Risk_Level
TXN103977,CUST088,4,1355.93,Online Payment,16,Chennai,Chennai,Mac,0,295,2260.96,3069.94,-1714.0,0.44,2,1,0,0,0.0048,0,0,Low
TXN103978,CUST088,5,4061.76,Transfer,21,Chennai,Chennai,Mac,0,295,1355.93,2641.44,1420.33,1.54,0,0,0,0,0.0139,0,1,Low
TXN103979,CUST088,6,3191.95,Transfer,13,Chennai,Chennai,Android,1,295,4061.76,2925.5,266.44,1.09,3,0,0,0,0.0198,0,2,Low
TXN103980,CUST088,7,5255.83,Purchase,8,Chennai,Chennai,Mac,0,295,3191.95,2969.91,2285.92,1.77,2,1,0,0,0.0132,0,1,Low
TXN103981,CUST088,8,1772.17,Transfer,10,Chennai,Chennai,Mac,0,295,5255.83,3296.47,-1524.3,0.54,1,0,0,0,0.0033,0,0,Low
TXN103982,CUST088,9,5150.95,Online Payment,11,Hassan,Chennai,Mac,0,295,1772.17,3105.93,2045.02,1.66,5,1,0,1,0.0512,0,5,Low
TXN103983,CUST088,10,5852.57,Purchase,11,Chennai,Chennai,Mac,0,295,5150.95,3333.16,2519.41,1.76,1,0,0,0,0.0157,0,2,Low
TXN103984,CUST088,11,1157.69,Transfer,8,Chennai,Chennai,Mac,0,295,5852.57,3585.1,-2427.4,0.32,4,0,0,0,0.0041,0,0,Low
TXN103985,CUST088,12,4609.04,Purchase,13,Chennai,Chennai,iPhone,1,295,1157.69,3561.22,1047.81,1.29,2,0,0,0,0.032,0,3,Low
TXN103986,CUST088,13,1829.31,Purchase,22,Chennai,Chennai,Mac,0,295,4609.04,3466.89,-1637.58,0.53,4,0,0,0,0.0032,0,0,Low
TXN103987,CUST088,14,8796.6,Purchase,8,Chennai,Chennai,Mac,0,295,1829.31,3423.72,5372.88,2.57,1,0,0,0,0.0205,0,2,Low
TXN103988,CUST088,15,5285.17,Bill Payment,8,Chennai,Chennai,Mac,0,295,8796.6,4167.79,1117.38,1.27,3,1,0,0,0.0027,0,0,Low
TXN103989,CUST088,16,4089.04,Transfer,8,Chennai,Chennai,Mac,0,295,5285.17,4290.13,-201.09,0.95,2,0,0,0,0.0022,0,0,Low
TXN103990,CUST088,17,1965.51,Transfer,7,Chennai,Chennai,Mac,0,295,4089.04,4379.84,-2414.32,0.45,3,0,0,0,0.0085,0,1,Low
TXN103991,CUST088,18,1991.95,ATM Withdrawal,6,Chennai,Chennai,Mac,0,295,1965.51,4050.81,-2058.85,0.49,1,0,0,0,0.0034,0,0,Low
TXN103992,CUST088,19,5166.76,Online Payment,20,Chennai,Chennai,Mac,0,295,1991.95,4072.78,1093.97,1.27,3,0,0,0,0.0078,0,1,Low
TXN103993,CUST088,20,3584.73,ATM Withdrawal,9,Chennai,Chennai,Mac,0,295,5166.76,4074.36,-489.63,0.88,0,2,0,0,0.0293,0,3,Low
TXN103994,CUST088,21,3842.85,Transfer,16,Chennai,Chennai,Mac,0,295,3584.73,3847.58,-4.73,1.0,1,0,0,0,0.0074,0,1,Low
TXN103995,CUST088,22,2377.9,Purchase,14,Chennai,Chennai,Mac,0,295,3842.85,4116.1,-1738.2,0.58,1,0,0,0,0.0121,0,1,Low
TXN103996,CUST088,23,2392.2,Online Payment,11,Chennai,Chennai,Mac,0,295,2377.9,3892.98,-1500.78,0.61,2,0,0,0,0.0153,0,2,Low
TXN103997,CUST088,24,7740.4,Transfer,22,Chennai,Chennai,Mac,0,295,2392.2,3949.27,3791.12,1.96,3,0,0,0,0.0117,0,1,Low
TXN103998,CUST088,25,4455.41,Online Payment,9,Chennai,Chennai,Mac,0,295,7740.4,3843.65,611.76,1.16,1,0,0,0,0.0165,0,2,Low
TXN103999,CUST088,26,7670.72,Bill Payment,17,Chennai,Chennai,Mac,0,295,4455.41,3760.68,3910.04,2.04,2,0,0,0,0.0085,0,1,Low
TXN104000,CUST088,27,1479.02,Purchase,18,Chennai,Chennai,Mac,0,295,7670.72,4118.84,-2639.83,0.36,5,0,0,0,0.0301,0,3,Low
TXN104001,CUST088,28,5437.68,Purchase,12,Chennai,Chennai,Mac,0,295,1479.02,4070.19,1367.49,1.34,3,0,0,0,0.0125,0,1,Low
TXN104002,CUST088,29,3574.01,Purchase,20,Mumbai,Chennai,Mac,0,295,5437.68,4414.77,-840.75,0.81,4,0,0,1,0.016,0,2,Low
TXN104003,CUST088,30,13494.37,Purchase,16,Chennai,Chennai,Mac,0,295,3574.01,4255.49,9238.88,3.17,5,0,0,0,0.0642,0,6,Low
TXN104004,CUST088,31,2411.22,Online Payment,20,Chennai,Chennai,Mac,0,295,13494.37,5246.46,-2835.24,0.46,2,0,0,0,0.0082,0,1,Low
TXN104005,CUST088,32,3137.38,Bill Payment,17,Chennai,Chennai,Mac,0,295,2411.22,5103.29,-1965.91,0.61,1,0,0,0,0.0042,0,0,Low
TXN104006,CUST088,33,9333.71,Transfer,14,Delhi,Chennai,Mac,0,295,3137.38,5179.24,4154.47,1.8,1,0,1,1,0.021,0,2,Low
TXN104007,CUST088,34,369.13,Purchase,10,Chennai,Chennai,Mac,0,295,9333.71,5873.39,-5504.26,0.06,2,0,0,0,0.026,0,3,Low
TXN104008,CUST088,35,3162.03,Transfer,6,Delhi,Chennai,Mac,0,295,369.13,5136.26,-1974.23,0.62,4,0,0,1,0.0314,0,3,Low
TXN104009,CUST088,36,5806.88,ATM Withdrawal,14,Chennai,Chennai,Mac,0,295,3162.03,5006.93,799.95,1.16,0,0,0,0,0.0154,0,2,Low
TXN104010,CUST088,37,2054.7,Bill Payment,12,Chennai,Chennai,Mac,0,295,5806.88,4820.54,-2765.84,0.43,3,0,0,0,0.0077,0,1,Low
TXN104011,CUST088,38,6247.91,Bill Payment,6,Chennai,Chennai,Mac,0,295,2054.7,4878.11,1369.8,1.28,3,0,0,0,0.0085,0,1,Low
TXN104012,CUST088,39,6263.32,Purchase,14,Chennai,Chennai,Mac,0,295,6247.91,4959.13,1304.19,1.26,1,0,1,0,0.0457,0,5,Low
TXN104013,CUST089,1,5645.05,Purchase,19,Hyderabad,Hyderabad,Android,0,2175,0.0,2580.46,3064.59,2.19,1,0,0,0,0.0078,0,1,Low
TXN104014,CUST089,2,2072.54,Bill Payment,17,Hyderabad,Hyderabad,Android,0,2175,5645.05,5645.05,-3572.51,0.37,0,0,0,0,0.006,0,1,Low
TXN104015,CUST089,3,1802.14,Online Payment,12,Bangalore,Hyderabad,Android,0,2175,2072.54,3858.79,-2056.65,0.47,2,0,0,1,0.0186,0,2,Low
TXN104016,CUST089,4,1844.61,Purchase,18,Hyderabad,Hyderabad,Android,0,2175,1802.14,3173.24,-1328.63,0.58,1,0,0,0,0.0051,0,1,Low
TXN104017,CUST089,5,1331.81,Transfer,20,Mangalore,Hyderabad,Android,0,2175,1844.61,2841.08,-1509.27,0.47,3,2,0,1,0.1175,0,12,Low
TXN104018,CUST089,6,3906.2,Purchase,15,Hyderabad,Hyderabad,Android,0,2175,1331.81,2539.23,1366.97,1.54,4,3,0,0,0.037,0,4,Low
TXN104019,CUST089,7,2377.35,Transfer,21,Hyderabad,Hyderabad,Android,0,2175,3906.2,2767.06,-389.71,0.86,2,0,0,0,0.01,0,1,Low
TXN104020,CUST089,8,1070.73,Purchase,16,Hyderabad,Hyderabad,Android,0,2175,2377.35,2711.38,-1640.66,0.39,4,0,0,0,0.0143,0,1,Low
TXN104021,CUST089,9,2074.18,Bill Payment,20,Mumbai,Hyderabad,Android,0,2175,1070.73,2506.3,-432.12,0.83,3,0,0,1,0.0085,0,1,Low
TXN104022,CUST089,10,1404.38,Transfer,22,Hyderabad,Hyderabad,Android,0,2175,2074.18,2458.29,-1053.91,0.57,3,0,0,0,0.0161,0,2,Low
TXN104023,CUST089,11,3330.49,Purchase,20,Hyderabad,Hyderabad,Android,0,2175,1404.38,2352.9,977.59,1.42,3,0,0,0,0.0085,0,1,Low
TXN104024,CUST089,12,4113.13,Online Payment,18,Hyderabad,Hyderabad,Android,0,2175,3330.49,2121.44,1991.69,1.94,2,0,0,0,0.0143,0,1,Low
TXN104025,CUST089,13,2546.86,Purchase,14,Hyderabad,Hyderabad,Android,0,2175,4113.13,2325.5,221.36,1.1,2,0,0,0,0.0052,0,1,Low
TXN104026,CUST089,14,1109.7,Transfer,22,Hyderabad,Hyderabad,Android,0,2175,2546.86,2399.97,-1290.27,0.46,3,1,0,0,0.0053,0,1,Low
TXN104027,CUST089,15,10472.41,Purchase,15,Hyderabad,Hyderabad,Android,0,2175,1109.7,2326.48,8145.92,4.5,2,0,0,0,0.0161,0,2,Low
TXN104028,CUST089,16,3841.8,Online Payment,22,Hyderabad,Hyderabad,Android,0,2175,10472.41,3240.54,601.26,1.19,1,0,0,0,0.0068,0,1,Low
TXN104029,CUST089,17,9515.17,Transfer,10,Hyderabad,Hyderabad,Android,0,2175,3841.8,3234.1,6281.07,2.94,1,0,0,0,0.019,0,2,Low
TXN104030,CUST089,18,1744.84,Purchase,22,Hyderabad,Hyderabad,Android,0,2175,9515.17,3947.88,-2203.04,0.44,3,0,0,0,0.0111,0,1,Low
TXN104031,CUST089,19,6276.0,Bill Payment,18,Mysore,Hyderabad,Mac,1,2175,1744.84,4015.3,2260.7,1.56,3,0,0,0,0.55,1,55,Medium
TXN104032,CUST089,20,2150.69,Purchase,14,Hyderabad,Hyderabad,Android,0,2175,6276.0,4435.48,-2284.79,0.48,1,0,0,0,0.0108,0,1,Low
TXN104033,CUST089,21,1779.49,Bill Payment,13,Hyderabad,Hyderabad,Mac,1,2175,2150.69,4510.11,-2730.62,0.39,2,0,1,0,0.0303,0,3,Low
TXN104034,CUST089,22,5029.9,Online Payment,11,Hyderabad,Hyderabad,Android,0,2175,1779.49,4355.01,674.9,1.15,4,2,0,0,0.0272,0,3,Low
TXN104035,CUST089,23,2694.3,Transfer,19,Hyderabad,Hyderabad,Android,0,2175,5029.9,4446.69,-1752.39,0.61,2,0,0,0,0.0063,0,1,Low
TXN104036,CUST089,24,5931.27,Transfer,17,Mumbai,Hyderabad,Windows,1,2175,2694.3,4461.43,1469.85,1.33,4,0,0,1,0.0281,0,3,Low
TXN104037,CUST089,25,15330.94,Online Payment,16,Hyderabad,Hyderabad,Android,0,2175,5931.27,4943.59,10387.35,3.1,0,1,0,0,0.0179,0,2,Low
TXN104038,CUST089,26,2796.23,Transfer,19,Hyderabad,Hyderabad,Android,0,2175,15330.94,5429.44,-2633.21,0.52,2,0,1,0,0.0107,0,1,Low
TXN104039,CUST089,27,7914.42,Purchase,11,Hyderabad,Hyderabad,Android,0,2175,2796.23,5324.88,2589.53,1.49,5,0,0,0,0.0124,0,1,Low
TXN104040,CUST089,28,3113.23,Transfer,19,Hyderabad,Hyderabad,Android,0,2175,7914.42,5164.81,-2051.57,0.6,2,0,1,0,0.02,0,2,Low
TXN104041,CUST089,29,1267.97,Online Payment,19,Hyderabad,Hyderabad,Android,0,2175,3113.23,5301.65,-4033.67,0.24,3,1,0,0,0.0049,0,0,Low
TXN104042,CUST089,30,4468.4,Bill Payment,6,Hyderabad,Hyderabad,Android,0,2175,1267.97,4800.84,-332.44,0.93,5,0,0,0,0.0102,0,1,Low
TXN104043,CUST089,31,9751.98,Online Payment,15,Hyderabad,Hyderabad,Windows,1,2175,4468.4,5032.62,4719.37,1.94,0,0,0,0,0.0694,0,7,Low
TXN104044,CUST089,32,1293.64,Purchase,22,Hyderabad,Hyderabad,Android,0,2175,9751.98,5829.87,-4536.22,0.22,4,0,0,0,0.0058,0,1,Low
TXN104045,CUST089,33,2812.3,ATM Withdrawal,7,Hassan,Hyderabad,Android,0,2175,1293.64,5456.24,-2643.94,0.52,1,0,0,1,0.0186,0,2,Low
TXN104046,CUST089,34,1685.59,Transfer,20,Hyderabad,Hyderabad,Android,0,2175,2812.3,5468.04,-3782.45,0.31,2,0,0,0,0.0166,0,2,Low
TXN104047,CUST089,35,7063.71,Purchase,22,Hyderabad,Hyderabad,Android,0,2175,1685.59,5043.47,2020.24,1.4,3,2,0,0,0.0145,0,1,Low
TXN104048,CUST089,36,3566.15,Transfer,17,Pune,Hyderabad,Android,0,2175,7063.71,4216.75,-650.6,0.85,3,0,1,1,0.015,0,1,Low
TXN104049,CUST089,37,2275.62,Purchase,10,Hyderabad,Hyderabad,Android,0,2175,3566.15,4293.74,-2018.12,0.53,2,2,0,0,0.0194,0,2,Low
TXN104050,CUST089,38,3457.1,Purchase,6,Hyderabad,Hyderabad,Android,0,2175,2275.62,3729.86,-272.76,0.93,5,0,1,0,0.0841,0,8,Low
TXN104051,CUST089,39,1892.62,Transfer,6,Hyderabad,Hyderabad,Android,0,2175,3457.1,3764.25,-1871.63,0.5,3,0,0,0,0.0064,0,1,Low
TXN104052,CUST089,40,3111.0,Purchase,16,Hyderabad,Hyderabad,Android,0,2175,1892.62,3826.71,-715.72,0.81,0,0,0,0,0.0141,0,1,Low
TXN104053,CUST089,41,1964.35,Transfer,11,Hyderabad,Hyderabad,Android,0,2175,3111.0,3690.97,-1726.62,0.53,2,0,0,0,0.0073,0,1,Low
TXN104054,CUST089,42,778.36,Transfer,12,Hyderabad,Hyderabad,Android,0,2175,1964.35,2912.21,-2133.85,0.27,2,0,0,0,0.0014,0,0,Low
TXN104055,CUST089,43,2475.81,Transfer,8,Mumbai,Hyderabad,Android,0,2175,778.36,2860.68,-384.87,0.87,4,0,0,1,0.0194,0,2,Low
TXN104056,CUST089,44,983.98,Bill Payment,22,Hyderabad,Hyderabad,Android,0,2175,2475.81,2827.03,-1843.05,0.35,2,0,0,0,0.0101,0,1,Low
TXN104057,CUST089,45,2718.79,Bill Payment,21,Hyderabad,Hyderabad,Mac,1,2175,983.98,2756.87,-38.08,0.99,2,2,0,0,0.1886,0,19,Low
TXN104058,CUST089,46,1904.04,Transfer,6,Hyderabad,Hyderabad,Android,0,2175,2718.79,2322.38,-418.34,0.82,7,0,0,0,0.0495,0,5,Low
TXN104059,CUST089,47,3153.19,Purchase,6,Mumbai,Hyderabad,Windows,1,2175,1904.04,2156.17,997.02,1.46,0,1,0,1,0.0522,0,5,Low
TXN104060,CUST089,48,1835.98,Purchase,17,Hyderabad,Hyderabad,Android,0,2175,3153.19,2243.92,-407.94,0.82,1,0,0,0,0.0074,0,1,Low
TXN104061,CUST089,49,1335.09,Transfer,21,Hyderabad,Hyderabad,Android,0,2175,1835.98,2081.81,-746.72,0.64,3,1,0,0,0.0044,0,0,Low
TXN104062,CUST089,50,2770.23,Transfer,12,Hyderabad,Hyderabad,Windows,1,2175,1335.09,2026.06,744.17,1.37,2,1,0,0,0.0259,0,3,Low
TXN104063,CUST089,51,1207.21,Bill Payment,15,Hyderabad,Hyderabad,Android,0,2175,2770.23,1991.98,-784.77,0.61,1,0,0,0,0.0112,0,1,Low
TXN104064,CUST089,52,3400.48,Online Payment,22,Hyderabad,Hyderabad,Android,0,2175,1207.21,1916.27,1484.22,1.77,1,1,0,0,0.0094,0,1,Low
TXN104065,CUST089,53,842.34,Online Payment,17,Hyderabad,Hyderabad,Android,0,2175,3400.48,2178.48,-1336.14,0.39,4,0,0,0,0.0028,0,0,Low
TXN104066,CUST090,1,12318.08,Transfer,10,Mangalore,Mangalore,Android,0,542,0.0,11049.98,1268.1,1.11,2,1,0,0,0.0058,0,1,Low
TXN104067,CUST090,2,14817.19,Bill Payment,18,Mangalore,Mangalore,Android,0,542,12318.08,12318.08,2499.1,1.2,4,0,0,0,0.0028,0,0,Low
TXN104068,CUST090,3,4974.93,Purchase,19,Mangalore,Mangalore,Android,0,542,14817.19,13567.64,-8592.71,0.37,1,0,0,0,0.0033,0,0,Low
TXN104069,CUST090,4,1890.89,Purchase,22,Hyderabad,Mangalore,Windows,1,542,4974.93,10703.4,-8812.51,0.18,4,0,0,1,0.0495,0,5,Low
TXN104070,CUST090,5,9867.65,Bill Payment,14,Mangalore,Mangalore,Android,0,542,1890.89,8500.27,1367.38,1.16,2,0,0,0,0.0065,0,1,Low
TXN104071,CUST090,6,12496.75,Purchase,11,Mangalore,Mangalore,Android,0,542,9867.65,8773.75,3723.0,1.42,1,2,0,0,0.0689,0,7,Low
TXN104072,CUST090,7,8479.73,Online Payment,11,Mangalore,Mangalore,Android,0,542,12496.75,9394.25,-914.52,0.9,3,0,0,0,0.0066,0,1,Low
TXN104073,CUST090,8,45635.19,Bill Payment,12,Mangalore,Mangalore,Android,0,542,8479.73,9263.6,36371.59,4.93,2,0,0,0,0.0617,0,6,Low
TXN104074,CUST090,9,11786.22,Transfer,15,Mangalore,Mangalore,Android,0,542,45635.19,13810.05,-2023.83,0.85,1,0,1,0,0.0385,0,4,Low
TXN104075,CUST090,10,16778.6,Purchase,9,Mangalore,Mangalore,Android,0,542,11786.22,13585.18,3193.42,1.24,3,0,0,0,0.004,0,0,Low
TXN104076,CUST090,11,16059.4,Transfer,19,Mangalore,Mangalore,Android,0,542,16778.6,13904.52,2154.88,1.15,4,0,0,0,0.0047,0,0,Low
TXN104077,CUST090,12,18450.65,Purchase,7,Mangalore,Mangalore,Android,0,542,16059.4,14278.66,4172.0,1.29,3,0,0,0,0.0069,0,1,Low
TXN104078,CUST090,13,9825.67,Purchase,15,Mangalore,Mangalore,Android,0,542,18450.65,14642.0,-4816.33,0.67,8,0,0,0,0.0503,0,5,Low
TXN104079,CUST090,14,7102.33,Online Payment,21,Mangalore,Mangalore,Android,0,542,9825.67,15127.08,-8024.75,0.47,2,1,0,0,0.0297,0,3,Low
TXN104080,CUST090,15,14554.36,Online Payment,18,Mangalore,Mangalore,Windows,1,542,7102.33,15648.22,-1093.86,0.93,3,0,0,0,0.0372,0,4,Low
TXN104081,CUST090,16,8431.28,Purchase,13,Mangalore,Mangalore,Android,0,542,14554.36,16116.89,-7685.61,0.52,1,0,1,0,0.015,0,2,Low
TXN104082,CUST090,17,15913.16,ATM Withdrawal,15,Mangalore,Mangalore,Android,0,542,8431.28,15710.34,202.82,1.01,1,0,0,0,0.0141,0,1,Low
TXN104083,CUST090,18,25824.74,Purchase,20,Mangalore,Mangalore,Android,0,542,15913.16,16453.69,9371.05,1.57,2,2,0,0,0.0268,0,3,Low
TXN104084,CUST090,19,13607.76,Purchase,10,Mangalore,Mangalore,Android,0,542,25824.74,14472.64,-864.88,0.94,4,0,0,0,0.0068,0,1,Low
TXN104085,CUST090,20,31501.65,Purchase,16,Pune,Mangalore,Android,0,542,13607.76,14654.8,16846.86,2.15,4,0,0,1,0.0307,0,3,Low
TXN104086,CUST090,21,6264.17,Purchase,21,Mangalore,Mangalore,Android,0,542,31501.65,16127.1,-9862.93,0.39,1,0,0,0,0.006,0,1,Low
TXN104087,CUST090,22,4652.4,Purchase,8,Mangalore,Mangalore,iPhone,1,542,6264.17,15147.58,-10495.18,0.31,2,0,0,0,0.0865,0,9,Low
TXN104088,CUST090,23,10186.73,ATM Withdrawal,13,Mangalore,Mangalore,Android,0,542,4652.4,13767.75,-3581.02,0.74,2,0,0,0,0.009,0,1,Low
TXN104089,CUST090,24,34502.16,Transfer,13,Mangalore,Mangalore,Android,0,542,10186.73,13803.86,20698.3,2.5,1,0,0,0,0.0267,0,3,Low
TXN104090,CUST090,25,8698.99,Purchase,11,Mangalore,Mangalore,Android,0,542,34502.16,16543.84,-7844.85,0.53,1,0,0,0,0.0077,0,1,Low
TXN104091,CUST090,26,7105.01,Transfer,9,Mangalore,Mangalore,Android,0,542,8698.99,15958.3,-8853.29,0.45,0,0,0,0,0.0091,0,1,Low
TXN104092,CUST090,27,11491.93,Online Payment,11,Mangalore,Mangalore,Mac,1,542,7105.01,15825.68,-4333.75,0.73,2,0,0,0,0.0591,0,6,Low
TXN104093,CUST090,28,17068.84,Transfer,13,Mangalore,Mangalore,Android,0,542,11491.93,15383.55,1685.29,1.11,3,0,0,0,0.0073,0,1,Low
TXN104094,CUST090,29,5072.44,ATM Withdrawal,13,Mangalore,Mangalore,iPhone,1,542,17068.84,14507.97,-9435.53,0.35,0,0,0,0,0.0225,0,2,Low
TXN104095,CUST090,30,17512.35,Purchase,11,Mangalore,Mangalore,Android,0,542,5072.44,13654.43,3857.92,1.28,5,0,0,0,0.0099,0,1,Low
TXN104096,CUST090,31,13370.96,Transfer,9,Bangalore,Mangalore,Android,0,542,17512.35,12255.5,1115.46,1.09,3,0,0,1,0.0299,0,3,Low
TXN104097,CUST090,32,11556.27,Purchase,20,Mangalore,Mangalore,Android,0,542,13370.96,12966.18,-1409.91,0.89,0,0,0,0,0.0407,0,4,Low
TXN104098,CUST090,33,5572.75,Purchase,20,Delhi,Mangalore,Windows,1,542,11556.27,13656.57,-8083.81,0.41,2,1,0,1,0.1387,0,14,Low
TXN104099,CUST090,34,13389.45,Bill Payment,17,Mangalore,Mangalore,Android,0,542,5572.75,13195.17,194.28,1.01,1,0,0,0,0.01,0,1,Low
TXN104100,CUST090,35,10888.11,Purchase,13,Mangalore,Mangalore,Android,0,542,13389.45,11083.9,-195.79,0.98,2,0,0,0,0.0045,0,0,Low
TXN104101,CUST090,36,5433.98,ATM Withdrawal,13,Mangalore,Mangalore,Android,0,542,10888.11,11302.81,-5868.83,0.48,3,0,0,0,0.0011,0,0,Low
TXN104102,CUST090,37,10159.47,Purchase,17,Hassan,Mangalore,Android,0,542,5433.98,11135.71,-976.24,0.91,5,0,0,1,0.0167,0,2,Low
TXN104103,CUST090,38,7999.3,Bill Payment,6,Mangalore,Mangalore,Android,0,542,10159.47,11002.46,-3003.16,0.73,2,0,0,0,0.0082,0,1,Low
TXN104104,CUST090,39,10132.83,ATM Withdrawal,20,Mangalore,Mangalore,Android,0,542,7999.3,10095.51,37.32,1.0,0,0,0,0,0.0038,0,0,Low
TXN104105,CUST090,40,2659.47,Bill Payment,8,Delhi,Mangalore,Android,0,542,10132.83,10601.55,-7942.08,0.25,2,0,0,1,0.0079,0,1,Low
TXN104106,CUST090,41,7528.55,Transfer,17,Mangalore,Mangalore,Android,0,542,2659.47,9116.26,-1587.71,0.83,4,0,0,0,0.0055,0,1,Low
TXN104107,CUST090,42,12203.24,Purchase,21,Mangalore,Mangalore,Android,0,542,7528.55,8532.02,3671.22,1.43,4,0,0,0,0.0067,0,1,Low
TXN104108,CUST090,43,95553.37,Purchase,13,Mangalore,Mangalore,Android,0,542,12203.24,8596.72,86956.66,11.12,5,0,0,0,0.0323,0,3,Low
TXN104109,CUST090,44,12806.14,Bill Payment,8,Mangalore,Mangalore,Android,0,542,95553.37,17594.78,-4788.64,0.73,1,0,0,0,0.015,0,2,Low
TXN104110,CUST090,45,5267.44,Transfer,16,Mangalore,Mangalore,Android,0,542,12806.14,17536.45,-12269.01,0.3,1,1,0,0,0.0041,0,0,Low
TXN104111,CUST090,46,4334.32,Purchase,14,Mangalore,Mangalore,Android,0,542,5267.44,16974.38,-12640.06,0.26,4,0,0,0,0.0155,0,2,Low
TXN104112,CUST090,47,15707.39,Bill Payment,13,Mangalore,Mangalore,Android,0,542,4334.32,16864.41,-1157.02,0.93,2,1,0,0,0.0086,0,1,Low
TXN104113,CUST090,48,6530.94,Bill Payment,17,Mangalore,Mangalore,Android,0,542,15707.39,17419.2,-10888.27,0.37,3,0,0,0,0.0045,0,0,Low
TXN104114,CUST090,49,8864.07,Purchase,7,Mangalore,Mangalore,Mac,1,542,6530.94,17272.37,-8408.3,0.51,5,0,0,0,0.0554,0,6,Low
TXN104115,CUST090,50,8080.98,Transfer,13,Pune,Mangalore,iPhone,1,542,8864.07,17145.49,-9064.51,0.47,1,0,0,1,0.056,0,6,Low
TXN104116,CUST090,51,6040.0,ATM Withdrawal,13,Hyderabad,Mangalore,Android,0,542,8080.98,17687.64,-11647.64,0.34,2,1,0,1,0.0125,0,1,Low
TXN104117,CUST090,52,8329.89,ATM Withdrawal,21,Bangalore,Mangalore,Android,0,542,6040.0,17538.79,-9208.9,0.47,3,0,0,1,0.0192,0,2,Low
TXN104118,CUST090,53,7363.56,Purchase,18,Mangalore,Mangalore,Android,0,542,8329.89,17151.45,-9787.89,0.43,1,0,0,0,0.0095,0,1,Low
TXN104119,CUST090,54,5712.1,Purchase,10,Hyderabad,Mangalore,Android,0,542,7363.56,8332.47,-2620.37,0.69,2,0,0,1,0.0082,0,1,Low
TXN104120,CUST090,55,17652.33,Transfer,18,Mangalore,Mangalore,Android,0,542,5712.1,7623.07,10029.26,2.32,2,0,0,0,0.0381,0,4,Low
TXN104121,CUST091,1,6437.65,Online Payment,14,Hyderabad,Hassan,iPhone,1,1906,0.0,10102.82,-3665.17,0.64,4,0,0,1,0.0555,0,6,Low
TXN104122,CUST091,2,15954.55,ATM Withdrawal,12,Hassan,Hassan,Android,0,1906,6437.65,6437.65,9516.89,2.48,2,0,0,0,0.0053,0,1,Low
TXN104123,CUST091,3,9197.74,ATM Withdrawal,9,Hassan,Hassan,Android,0,1906,15954.55,11196.1,-1998.36,0.82,3,0,0,0,0.0072,0,1,Low
TXN104124,CUST091,4,4953.83,Transfer,17,Hassan,Hassan,Android,0,1906,9197.74,10529.98,-5576.15,0.47,4,0,0,0,0.0118,0,1,Low
TXN104125,CUST091,5,4552.43,ATM Withdrawal,19,Mangalore,Hassan,Android,0,1906,4953.83,9135.94,-4583.51,0.5,3,0,0,1,0.0199,0,2,Low
TXN104126,CUST091,6,16025.06,Purchase,16,Hassan,Hassan,Android,0,1906,4552.43,8219.24,7805.82,1.95,2,0,0,0,0.007,0,1,Low
TXN104127,CUST091,7,4901.33,Purchase,9,Hassan,Hassan,Android,0,1906,16025.06,9520.21,-4618.88,0.51,4,2,0,0,0.0116,0,1,Low
TXN104128,CUST091,8,11938.95,ATM Withdrawal,21,Hassan,Hassan,Android,0,1906,4901.33,8860.37,3078.58,1.35,2,0,0,0,0.004,0,0,Low
TXN104129,CUST091,9,8976.77,Online Payment,14,Hassan,Hassan,Android,0,1906,11938.95,9245.19,-268.43,0.97,2,0,0,0,0.0091,0,1,Low
TXN104130,CUST091,10,7815.8,Transfer,9,Hyderabad,Hassan,Android,0,1906,8976.77,9215.37,-1399.57,0.85,6,0,0,1,0.0556,0,6,Low
TXN104131,CUST091,11,12644.88,Transfer,20,Hassan,Hassan,Android,0,1906,7815.8,9075.41,3569.47,1.39,1,0,0,0,0.0045,0,0,Low
TXN104132,CUST091,12,7324.41,Online Payment,6,Hassan,Hassan,Android,0,1906,12644.88,9696.13,-2371.72,0.76,1,0,1,0,0.0343,0,3,Low
TXN104133,CUST091,13,9258.34,Transfer,16,Hyderabad,Hassan,Android,0,1906,7324.41,8833.12,425.22,1.05,0,0,0,1,0.0193,0,2,Low
TXN104134,CUST091,14,2972.69,Purchase,12,Hassan,Hassan,Android,0,1906,9258.34,8839.18,-5866.49,0.34,5,0,0,0,0.0139,0,1,Low
TXN104135,CUST091,15,10197.02,Transfer,14,Hassan,Hassan,Android,0,1906,2972.69,8641.07,1555.95,1.18,3,0,0,0,0.0104,0,1,Low
TXN104136,CUST091,16,8059.09,Purchase,13,Hassan,Hassan,Android,0,1906,10197.02,9205.52,-1146.43,0.88,2,0,0,0,0.0075,0,1,Low
TXN104137,CUST091,17,5837.34,Transfer,8,Hassan,Hassan,Android,0,1906,8059.09,8408.93,-2571.59,0.69,3,0,0,0,0.0149,0,1,Low
TXN104138,CUST091,18,4723.38,Transfer,16,Hassan,Hassan,Android,0,1906,5837.34,8502.53,-3779.15,0.56,2,3,0,0,0.0077,0,1,Low
